organism_id	organism_name	organism_group	word	match	ncbigene_symbol	ncbigene_id	source	count_direct	count_match
9796	Equus caballus	Mammals	PIK3CA	PIK3CA	PIK3CA	100058141	ncbigene_symbol	5	5
9796	Equus caballus	Mammals	musk	MUSK	MUSK	100058619	ncbigene_symbol	5	5
10090	Mus musculus	Rodents	COX2	COX2	COX2	17709	ncbigene_symbol	4	7
10090	Mus musculus	Rodents	COX2	COX2	Ptgs2	19225	ncbigene_synonym	4	7
10090	Mus musculus	Rodents	NF-kB1	NF-KB1	Nfkb1	18033	ncbigene_synonym	4	7
10090	Mus musculus	Rodents	IKBKA	IKBKA	Chuk	12675	ncbigene_synonym	4	7
10090	Mus musculus	Rodents	PDK1	PDK1	Pdk1	228026	ncbigene_symbol	4	7
10090	Mus musculus	Rodents	PDK1	PDK1	Pdpk1	18607	ncbigene_synonym	4	7
10090	Mus musculus	Rodents	Akt	AKT	Akt1	11651	ncbigene_synonym	4	7
10090	Mus musculus	Rodents	PIK3CA	PIK3CA	Pik3ca	18706	ncbigene_symbol	4	7
10090	Mus musculus	Rodents	musk	MUSK	Musk	18198	ncbigene_symbol	4	7
9606	Homo sapiens	Primates	COX2	COX2	COX2	4513	ncbigene_symbol	4	7
9606	Homo sapiens	Primates	COX2	COX2	PTGS2	5743	ncbigene_synonym	4	7
9606	Homo sapiens	Primates	COX2	COX2	MTCO2P12	107075310	ncbigene_synonym	4	7
9606	Homo sapiens	Primates	NF-kB1	NF-KB1	NFKB1	4790	ncbigene_synonym	4	7
9606	Homo sapiens	Primates	IKBKA	IKBKA	CHUK	1147	ncbigene_synonym	4	7
9606	Homo sapiens	Primates	PDK1	PDK1	PDK1	5163	ncbigene_symbol	4	7
9606	Homo sapiens	Primates	PDK1	PDK1	PDPK1	5170	ncbigene_synonym	4	7
9606	Homo sapiens	Primates	Akt	AKT	AKT1	207	ncbigene_synonym	4	7
9606	Homo sapiens	Primates	Akt	AKT	AKT1	207	famplex_relations	4	7
9606	Homo sapiens	Primates	Akt	AKT	AKT2	208	famplex_relations	4	7
9606	Homo sapiens	Primates	Akt	AKT	AKT3	10000	famplex_relations	4	7
9606	Homo sapiens	Primates	PIK3CA	PIK3CA	PIK3CA	5290	ncbigene_symbol	4	7
9606	Homo sapiens	Primates	musk	MUSK	MUSK	4593	ncbigene_symbol	4	7
68408	Moschus berezovskii	Mammals	COX2	COX2	COX2	7872545	ncbigene_symbol	4	4
68408	Moschus berezovskii	Mammals	NF-kB1	NFKB1	NFKB1	129562101	ncbigene_symbol	4	4
68408	Moschus berezovskii	Mammals	PDK1	PDK1	PDK1	129537655	ncbigene_symbol	4	4
68408	Moschus berezovskii	Mammals	musk	MUSK	MUSK	129557043	ncbigene_symbol	4	4
7962	Cyprinus carpio	Vertebrates	COX2	COX2	COX2	807772	ncbigene_symbol	3	3
7962	Cyprinus carpio	Vertebrates	NF-kB1	NFKB1	nfkb1	109101953	ncbigene_symbol	3	3
7962	Cyprinus carpio	Vertebrates	PDK1	PDK1	pdk1	109091412	ncbigene_symbol	3	3
